z6-07592,Port 1,Port 2,Port 3,Port 4,Port 5,Port 6,% Battery Percent, mV Battery Voltage, kPa Reference Pressure, °C Logger Temperature
2/5/24 5:20,0.428,0.352,0.364,0.363,0.320,0.383,100,8261,100.37,9.5
2/5/24 5:30,0.428,0.352,0.364,0.363,0.320,0.383,100,8261,100.37,9.5
2/5/24 5:40,0.428,0.352,0.364,0.363,0.320,0.383,100,8260,100.38,9.7
2/5/24 5:50,0.428,0.352,0.364,0.363,0.320,0.383,100,8259,100.39,9.8
2/5/24 6:00,0.428,0.352,0.364,0.363,0.320,0.383,100,8259,100.40,9.8
2/5/24 6:10,0.428,0.352,0.364,0.363,0.320,0.383,100,8259,100.41,9.7
2/5/24 6:20,0.428,0.352,0.364,0.363,0.320,0.383,100,8259,100.40,9.6
2/5/24 6:30,0.428,0.352,0.364,0.363,0.320,0.383,100,8258,100.41,9.5
2/5/24 6:40,0.428,0.352,0.364,0.363,0.320,0.383,100,8260,100.42,9.5
2/5/24 6:50,0.428,0.352,0.364,0.363,0.320,0.383,100,8258,100.44,9.4
2/5/24 7:00,0.428,0.352,0.364,0.363,0.320,0.383,100,8259,100.44,9.3
2/5/24 7:10,0.428,0.352,0.364,0.363,0.320,0.383,100,8259,100.44,9.4
2/5/24 7:20,0.428,0.352,0.364,0.363,0.320,0.383,100,8257,100.46,9.5
2/5/24 7:30,0.428,0.352,0.364,0.363,0.320,0.383,100,8257,100.47,9.5
2/5/24 7:40,0.429,0.352,0.364,0.363,0.320,0.383,100,8257,100.48,9.5
2/5/24 7:50,0.429,0.352,0.364,0.364,0.320,0.383,100,8257,100.50,9.5
2/5/24 8:00,0.429,0.352,0.364,0.364,0.320,0.383,100,8258,100.50,9.3
2/5/24 8:10,0.429,0.352,0.364,0.364,0.320,0.383,100,8257,100.50,9.2
2/5/24 8:20,0.429,0.352,0.364,0.364,0.320,0.383,100,8257,100.50,9.1
2/5/24 8:30,0.429,0.352,0.364,0.364,0.320,0.383,100,8258,100.50,8.9
2/5/24 8:40,0.429,0.352,0.364,0.364,0.320,0.383,100,8255,100.51,8.8
2/5/24 8:50,0.429,0.352,0.364,0.363,0.320,0.383,100,8255,100.52,8.8
2/5/24 9:00,0.429,0.352,0.364,0.363,0.320,0.383,100,8255,100.52,8.8
2/5/24 9:10,0.429,0.352,0.364,0.363,0.320,0.383,100,8259,100.54,8.9
2/5/24 9:20,0.429,0.352,0.364,0.363,0.320,0.383,100,8263,100.56,9.1
2/5/24 9:30,0.429,0.352,0.364,0.363,0.320,0.383,100,8265,100.57,10.0
2/5/24 9:40,0.429,0.352,0.364,0.363,0.320,0.383,100,8264,100.58,10.4
2/5/24 9:50,0.429,0.352,0.364,0.363,0.320,0.383,100,8278,100.57,10.7
2/5/24 10:00,0.429,0.352,0.364,0.363,0.320,0.383,100,8284,100.59,11.6
2/5/24 10:10,0.428,0.351,0.364,0.363,0.320,0.383,100,8282,100.61,12.1
2/5/24 10:20,0.428,0.351,0.364,0.363,0.320,0.383,100,8279,100.61,11.8
2/5/24 10:30,0.429,0.351,0.364,0.363,0.320,0.383,100,8282,100.62,11.8
2/5/24 10:40,0.428,0.351,0.364,0.363,0.320,0.383,100,8284,100.62,11.9
2/5/24 10:50,0.427,0.351,0.364,0.363,0.320,0.383,100,8306,100.62,12.5
2/5/24 11:00,0.411,0.351,0.364,0.363,0.320,0.382,100,8313,100.64,14.3
2/5/24 11:10,0.407,0.351,0.364,0.363,0.320,0.382,100,8312,100.65,14.9
2/5/24 11:20,0.403,0.351,0.364,0.363,0.320,0.382,100,8311,100.66,15.1
2/5/24 11:30,0.398,0.351,0.364,0.363,0.320,0.382,100,8306,100.66,14.9
2/5/24 11:40,0.395,0.351,0.364,0.363,0.320,0.382,100,8305,100.68,14.5
2/5/24 11:50,0.395,0.351,0.364,0.363,0.320,0.382,100,8304,100.69,13.5
2/5/24 12:00,0.405,0.351,0.364,0.364,0.320,0.382,100,8300,100.69,12.7
2/5/24 12:10,0.419,0.351,0.364,0.364,0.320,0.382,100,8298,100.69,12.2
2/5/24 12:20,0.419,0.351,0.364,0.364,0.320,0.382,100,8300,100.70,12.0
2/5/24 12:30,0.419,0.352,0.364,0.364,0.320,0.382,100,8298,100.69,11.7
2/5/24 12:40,0.419,0.352,0.364,0.364,0.320,0.382,100,8297,100.68,11.6
2/5/24 12:50,0.419,0.352,0.364,0.364,0.320,0.382,100,8296,100.67,11.5
2/5/24 13:00,0.419,0.352,0.364,0.364,0.320,0.383,100,8298,100.66,11.3
2/5/24 13:10,0.420,0.352,0.364,0.364,0.321,0.383,100,8297,100.65,11.1
2/5/24 13:20,0.421,0.352,0.364,0.364,0.321,0.383,100,8295,100.65,11.0
2/5/24 13:30,0.421,0.352,0.364,0.364,0.321,0.383,100,8299,100.64,11.1
2/5/24 13:40,0.421,0.352,0.364,0.364,0.321,0.383,100,8299,100.63,11.3
2/5/24 13:50,0.421,0.352,0.364,0.364,0.321,0.383,100,8299,100.62,11.5
2/5/24 14:00,0.421,0.352,0.364,0.364,0.321,0.383,100,8304,100.62,11.5
2/5/24 14:10,0.421,0.352,0.364,0.364,0.321,0.383,100,8290,100.61,12.0
2/5/24 14:20,0.421,0.352,0.364,0.364,0.321,0.383,100,8313,100.60,12.8
2/5/24 14:30,0.420,0.352,0.364,0.364,0.321,0.383,100,8314,100.60,13.1
2/5/24 14:40,0.420,0.352,0.364,0.364,0.321,0.383,100,8316,100.60,13.1
2/5/24 14:50,0.420,0.352,0.364,0.364,0.321,0.383,100,8323,100.58,13.3
2/5/24 15:00,0.420,0.352,0.364,0.364,0.321,0.382,100,8330,100.58,14.2
2/5/24 15:10,0.420,0.352,0.364,0.364,0.321,0.382,100,8335,100.57,14.7
2/5/24 15:20,0.420,0.351,0.364,0.364,0.320,0.382,100,8346,100.56,15.3
2/5/24 15:30,0.420,0.351,0.364,0.364,0.320,0.382,100,8351,100.56,16.4
2/5/24 15:40,0.420,0.351,0.364,0.364,0.320,0.382,100,8344,100.56,16.4
2/5/24 15:50,0.420,0.351,0.364,0.364,0.320,0.382,100,8342,100.55,16.3
2/5/24 16:00,0.420,0.351,0.364,0.364,0.320,0.382,100,8343,100.55,16.4
2/5/24 16:10,0.420,0.351,0.364,0.364,0.320,0.382,100,8342,100.55,16.3
2/5/24 16:20,0.420,0.351,0.364,0.363,0.320,0.382,100,8336,100.56,16.0
2/5/24 16:30,0.420,0.351,0.364,0.363,0.320,0.382,100,8333,100.55,15.2
2/5/24 16:40,0.420,0.351,0.364,0.363,0.320,0.382,100,8336,100.56,14.7
2/5/24 16:50,0.420,0.351,0.364,0.363,0.320,0.382,100,8330,100.55,14.8
2/5/24 17:00,0.420,0.351,0.364,0.363,0.320,0.382,100,8333,100.55,14.0
2/5/24 17:10,0.420,0.352,0.364,0.363,0.320,0.382,100,8340,100.55,13.9
2/5/24 17:20,0.420,0.351,0.364,0.363,0.320,0.382,100,8336,100.55,14.7
2/5/24 17:30,0.420,0.351,0.364,0.363,0.320,0.382,100,8336,100.55,14.4
2/5/24 17:40,0.420,0.351,0.364,0.363,0.320,0.382,100,8336,100.55,14.2
2/5/24 17:50,0.420,0.351,0.364,0.363,0.320,0.382,100,8333,100.55,13.8
2/5/24 18:00,0.420,0.351,0.364,0.363,0.320,0.382,100,8329,100.55,13.1
2/5/24 18:10,0.420,0.352,0.364,0.363,0.320,0.382,100,8323,100.55,12.4
2/5/24 18:20,0.420,0.351,0.364,0.363,0.320,0.382,100,8321,100.56,11.9
2/5/24 18:30,0.420,0.352,0.364,0.363,0.320,0.382,100,8320,100.56,11.4
2/5/24 18:40,0.420,0.352,0.364,0.363,0.320,0.382,100,8320,100.56,11.0
2/5/24 18:50,0.420,0.352,0.364,0.363,0.320,0.382,100,8317,100.55,10.5
2/5/24 19:00,0.420,0.352,0.364,0.363,0.320,0.382,100,8319,100.55,10.0
2/5/24 19:10,0.420,0.352,0.364,0.363,0.320,0.382,100,8314,100.55,9.5
2/5/24 19:20,0.420,0.352,0.364,0.363,0.320,0.382,100,8313,100.55,9.1
2/5/24 19:30,0.420,0.352,0.364,0.363,0.320,0.383,100,8311,100.55,8.7
2/5/24 19:40,0.420,0.352,0.364,0.363,0.320,0.383,100,8312,100.55,8.5
2/5/24 19:50,0.420,0.352,0.364,0.363,0.320,0.383,100,8311,100.56,8.5
2/5/24 20:00,0.420,0.352,0.364,0.363,0.320,0.383,100,8312,100.57,8.7
2/5/24 20:10,0.420,0.352,0.364,0.363,0.320,0.383,100,8313,100.58,8.9
2/5/24 20:20,0.420,0.352,0.364,0.363,0.320,0.383,100,8311,100.58,9.1
2/5/24 20:30,0.420,0.352,0.364,0.363,0.320,0.383,100,8311,100.59,9.2
2/5/24 20:40,0.420,0.352,0.364,0.363,0.320,0.382,100,8286,100.59,9.3
2/5/24 20:50,0.420,0.352,0.364,0.363,0.320,0.382,100,8308,100.59,9.4
2/5/24 21:00,0.420,0.352,0.364,0.363,0.320,0.382,100,8309,100.59,9.4
2/5/24 21:10,0.420,0.352,0.364,0.363,0.320,0.382,100,8308,100.59,9.4
2/5/24 21:20,0.420,0.352,0.364,0.363,0.320,0.382,100,8308,100.59,9.4
2/5/24 21:30,0.420,0.352,0.364,0.363,0.320,0.382,100,8307,100.60,9.4
2/5/24 21:40,0.420,0.352,0.364,0.363,0.320,0.383,100,8301,100.60,9.3
2/5/24 21:50,0.420,0.351,0.364,0.363,0.320,0.383,100,8305,100.61,9.2
2/5/24 22:00,0.420,0.352,0.364,0.363,0.320,0.383,100,8304,100.61,9.0
2/5/24 22:10,0.420,0.352,0.364,0.363,0.320,0.383,100,8304,100.61,8.9
2/5/24 22:20,0.420,0.351,0.364,0.363,0.320,0.383,100,8301,100.61,8.6
2/5/24 22:30,0.420,0.351,0.364,0.363,0.320,0.383,100,8282,100.60,8.3
2/5/24 22:40,0.420,0.351,0.364,0.363,0.320,0.383,100,8300,100.59,8.0
2/5/24 22:50,0.420,0.352,0.364,0.362,0.320,0.383,100,8302,100.58,7.7
2/5/24 23:00,0.420,0.351,0.364,0.362,0.319,0.383,100,8300,100.58,7.6
2/5/24 23:10,0.420,0.351,0.364,0.362,0.319,0.383,100,8298,100.58,7.7
2/5/24 23:20,0.421,0.351,0.364,0.362,0.319,0.383,100,8298,100.58,7.9
2/5/24 23:30,0.420,0.351,0.364,0.362,0.319,0.383,100,8298,100.58,7.8
2/5/24 23:40,0.420,0.351,0.364,0.362,0.319,0.383,100,8298,100.58,7.9
2/5/24 23:50,0.420,0.351,0.364,0.362,0.319,0.383,100,8296,100.57,8.0
2/6/24 0:00,0.411,0.351,0.364,0.362,0.319,0.383,100,8298,100.57,7.9
2/6/24 0:10,0.408,0.351,0.364,0.362,0.319,0.383,100,8298,100.56,7.8
2/6/24 0:20,0.404,0.351,0.364,0.362,0.319,0.383,100,8295,100.55,7.6
2/6/24 0:30,0.399,0.351,0.364,0.362,0.319,0.383,100,8297,100.55,7.6
2/6/24 0:40,0.397,0.351,0.364,0.362,0.319,0.383,100,8296,100.55,7.4
2/6/24 0:50,0.395,0.351,0.364,0.362,0.319,0.383,100,8294,100.55,7.3
2/6/24 1:00,0.387,0.351,0.364,0.362,0.319,0.383,100,8295,100.54,7.0
2/6/24 1:10,0.383,0.351,0.364,0.362,0.319,0.383,100,8273,100.55,7.2
2/6/24 1:20,0.381,0.351,0.364,0.362,0.319,0.383,100,8278,100.56,7.5
2/6/24 1:30,0.380,0.351,0.364,0.362,0.319,0.383,100,8282,100.55,7.6
2/6/24 1:40,0.377,0.351,0.364,0.362,0.319,0.383,100,8285,100.55,7.7
2/6/24 1:50,0.373,0.351,0.364,0.362,0.319,0.383,100,8284,100.54,7.8
2/6/24 2:00,0.371,0.351,0.364,0.362,0.319,0.383,100,8283,100.53,8.0
2/6/24 2:10,0.370,0.351,0.364,0.362,0.319,0.383,100,8285,100.53,8.0
2/6/24 2:20,0.369,0.351,0.364,0.362,0.319,0.383,100,8284,100.52,7.9
2/6/24 2:30,0.368,0.351,0.364,0.362,0.319,0.383,100,8282,100.52,7.9
2/6/24 2:40,0.367,0.351,0.364,0.362,0.319,0.383,100,8282,100.52,7.9
2/6/24 2:50,0.367,0.351,0.364,0.362,0.319,0.383,100,8280,100.52,7.9
2/6/24 3:00,0.366,0.351,0.364,0.362,0.319,0.383,100,8282,100.51,7.9
2/6/24 3:10,0.365,0.351,0.364,0.362,0.319,0.383,100,8282,100.50,8.0
2/6/24 3:20,0.365,0.351,0.364,0.362,0.319,0.383,100,8285,100.50,7.8
2/6/24 3:30,0.363,0.351,0.364,0.362,0.319,0.383,100,8284,100.48,7.5
2/6/24 3:40,0.363,0.351,0.364,0.362,0.319,0.383,100,8281,100.47,7.0
2/6/24 3:50,0.362,0.351,0.364,0.362,0.318,0.383,100,8281,100.47,6.5
2/6/24 4:00,0.362,0.351,0.364,0.362,0.318,0.383,100,8279,100.47,6.1
2/6/24 4:10,0.361,0.351,0.364,0.362,0.318,0.383,100,8281,100.46,5.7
2/6/24 4:20,0.360,0.351,0.364,0.362,0.318,0.383,100,8279,100.44,5.2
2/6/24 4:30,0.360,0.351,0.364,0.362,0.318,0.383,100,8280,100.43,4.8
2/6/24 4:40,0.359,0.351,0.364,0.362,0.318,0.383,100,8276,100.42,4.5
2/6/24 4:50,0.359,0.351,0.364,0.362,0.318,0.383,100,8279,100.41,4.4
2/6/24 5:00,0.358,0.351,0.364,0.362,0.318,0.383,100,8279,100.41,4.3
2/6/24 5:10,0.358,0.351,0.365,0.362,0.318,0.383,100,8278,100.40,3.9
2/6/24 5:20,0.358,0.351,0.365,0.362,0.318,0.383,100,8278,100.40,3.6
2/6/24 5:30,0.357,0.351,0.365,0.362,0.318,0.383,100,8279,100.40,3.3
2/6/24 5:40,0.357,0.351,0.365,0.362,0.318,0.383,100,8273,100.39,2.9
2/6/24 5:50,0.357,0.351,0.365,0.362,0.318,0.383,100,8274,100.39,3.0
2/6/24 6:00,0.357,0.351,0.365,0.362,0.318,0.383,100,8276,100.39,2.8
2/6/24 6:10,0.356,0.351,0.365,0.362,0.317,0.383,100,8273,100.37,2.6
2/6/24 6:20,0.356,0.351,0.365,0.362,0.317,0.383,100,8275,100.36,2.3
2/6/24 6:30,0.355,0.351,0.365,0.362,0.317,0.383,100,8274,100.35,2.1
2/6/24 6:40,0.355,0.351,0.365,0.362,0.317,0.383,100,8276,100.35,2.0
2/6/24 6:50,0.355,0.351,0.365,0.362,0.317,0.383,100,8273,100.34,2.0
2/6/24 7:00,0.352,0.351,0.365,0.362,0.317,0.383,100,8273,100.34,1.7
2/6/24 7:10,0.351,0.351,0.365,0.362,0.317,0.383,100,8274,100.34,1.7
2/6/24 7:20,0.350,0.351,0.365,0.362,0.317,0.383,100,8269,100.34,1.7
2/6/24 7:30,0.350,0.351,0.365,0.362,0.317,0.383,100,8272,100.35,1.6
2/6/24 7:40,0.349,0.351,0.365,0.362,0.317,0.383,100,8273,100.35,1.5
2/6/24 7:50,0.348,0.351,0.365,0.362,0.317,0.383,100,8271,100.34,1.5
2/6/24 8:00,0.348,0.351,0.365,0.362,0.317,0.383,100,8271,100.35,1.5
2/6/24 8:10,0.347,0.351,0.365,0.362,0.317,0.383,100,8268,100.36,1.7
2/6/24 8:20,0.347,0.351,0.365,0.362,0.317,0.383,100,8267,100.36,1.7
2/6/24 8:30,0.347,0.351,0.365,0.362,0.317,0.383,100,8269,100.37,1.8
2/6/24 8:40,0.346,0.351,0.365,0.362,0.317,0.383,100,8269,100.37,1.9
2/6/24 8:50,0.346,0.351,0.365,0.362,0.317,0.383,100,8273,100.37,2.0
2/6/24 9:00,0.345,0.351,0.365,0.362,0.317,0.383,100,8273,100.38,2.7
2/6/24 9:10,0.345,0.351,0.365,0.362,0.317,0.383,100,8277,100.38,3.3
2/6/24 9:20,0.344,0.351,0.365,0.362,0.317,0.383,100,8288,100.41,4.1
2/6/24 9:30,0.344,0.351,0.364,0.362,0.317,0.383,100,8298,100.43,6.0
2/6/24 9:40,0.344,0.350,0.364,0.362,0.317,0.382,100,8305,100.44,7.6
2/6/24 9:50,0.344,0.350,0.364,0.362,0.317,0.382,100,8317,100.46,8.7
2/6/24 10:00,0.343,0.350,0.364,0.362,0.317,0.382,100,8327,100.46,9.5
2/6/24 10:10,0.343,0.350,0.364,0.362,0.317,0.382,100,8333,100.47,10.3
2/6/24 10:20,0.342,0.350,0.364,0.362,0.317,0.382,100,8342,100.47,10.8
2/6/24 10:30,0.342,0.350,0.364,0.362,0.317,0.382,100,8349,100.47,11.5
2/6/24 10:40,0.342,0.350,0.364,0.362,0.317,0.382,100,8356,100.48,12.2
2/6/24 10:50,0.341,0.350,0.364,0.362,0.317,0.382,100,8360,100.48,12.8
2/6/24 11:00,0.341,0.350,0.364,0.362,0.317,0.382,100,8367,100.48,13.6
2/6/24 11:10,0.340,0.350,0.364,0.362,0.317,0.382,100,8365,100.47,14.6
2/6/24 11:20,0.338,0.350,0.364,0.362,0.317,0.382,100,8369,100.47,15.5
2/6/24 11:30,0.338,0.350,0.364,0.361,0.317,0.382,100,8371,100.47,16.2
2/6/24 11:40,0.338,0.350,0.364,0.361,0.317,0.382,100,8374,100.47,17.0
2/6/24 11:50,0.338,0.350,0.364,0.361,0.317,0.382,100,8371,100.47,17.7
2/6/24 12:00,0.338,0.350,0.364,0.361,0.317,0.382,100,8359,100.48,17.6
2/6/24 12:10,0.336,0.350,0.364,0.361,0.317,0.382,100,8351,100.47,16.4
2/6/24 12:20,0.332,0.350,0.364,0.361,0.317,0.382,100,8346,100.47,15.5
2/6/24 12:30,0.332,0.350,0.364,0.362,0.317,0.382,100,8347,100.46,15.2
2/6/24 12:40,0.331,0.350,0.364,0.362,0.317,0.382,100,8349,100.45,15.3
2/6/24 12:50,0.331,0.350,0.364,0.362,0.317,0.382,100,8356,100.44,15.8
2/6/24 13:00,0.330,0.350,0.364,0.361,0.317,0.382,100,8350,100.43,16.5
2/6/24 13:10,0.330,0.350,0.364,0.361,0.317,0.382,100,8346,100.42,16.1
2/6/24 13:20,0.329,0.350,0.364,0.362,0.317,0.382,100,8341,100.41,15.4
2/6/24 13:30,0.329,0.350,0.364,0.362,0.317,0.382,100,8337,100.40,14.7
2/6/24 13:40,0.329,0.350,0.364,0.362,0.317,0.382,100,8335,100.39,14.1
2/6/24 13:50,0.329,0.350,0.364,0.362,0.317,0.382,100,8337,100.37,13.8
2/6/24 14:00,0.328,0.350,0.364,0.362,0.317,0.382,100,8333,100.37,13.6
2/6/24 14:10,0.328,0.350,0.364,0.362,0.317,0.382,100,8336,100.35,13.5
2/6/24 14:20,0.328,0.350,0.364,0.362,0.317,0.382,100,8335,100.33,13.3
2/6/24 14:30,0.328,0.350,0.364,0.362,0.317,0.382,100,8336,100.31,13.0
2/6/24 14:40,0.328,0.350,0.364,0.361,0.317,0.382,100,8358,100.30,13.4
2/6/24 14:50,0.326,0.350,0.364,0.361,0.316,0.382,100,8365,100.29,15.1
2/6/24 15:00,0.325,0.350,0.364,0.361,0.316,0.382,100,8371,100.28,16.2
2/6/24 15:10,0.324,0.350,0.364,0.361,0.316,0.382,100,8373,100.28,16.9
2/6/24 15:20,0.324,0.350,0.364,0.361,0.316,0.382,100,8371,100.27,17.3
2/6/24 15:30,0.323,0.350,0.364,0.361,0.316,0.382,100,8371,100.27,17.5
2/6/24 15:40,0.323,0.350,0.364,0.361,0.316,0.382,100,8369,100.27,17.7
2/6/24 15:50,0.323,0.350,0.364,0.361,0.316,0.382,100,8371,100.26,17.7
2/6/24 16:00,0.323,0.350,0.364,0.361,0.316,0.382,100,8368,100.27,17.5
2/6/24 16:10,0.322,0.350,0.364,0.361,0.316,0.382,100,8368,100.28,17.3
2/6/24 16:20,0.322,0.350,0.364,0.361,0.316,0.382,100,8363,100.28,17.2
2/6/24 16:30,0.321,0.350,0.364,0.361,0.316,0.382,100,8364,100.28,16.9
2/6/24 16:40,0.321,0.350,0.364,0.361,0.316,0.382,100,8363,100.29,16.8
2/6/24 16:50,0.321,0.350,0.364,0.361,0.316,0.382,100,8362,100.28,16.7
2/6/24 17:00,0.321,0.349,0.364,0.361,0.316,0.382,100,8361,100.29,16.5
2/6/24 17:10,0.320,0.349,0.364,0.361,0.316,0.382,100,8359,100.28,16.3
2/6/24 17:20,0.318,0.349,0.364,0.361,0.316,0.382,100,8355,100.27,16.0
2/6/24 17:30,0.316,0.349,0.364,0.361,0.316,0.382,100,8352,100.28,15.7
2/6/24 17:40,0.316,0.349,0.364,0.361,0.316,0.382,100,8349,100.28,15.4
2/6/24 17:50,0.316,0.349,0.364,0.361,0.316,0.382,100,8349,100.28,15.1
2/6/24 18:00,0.315,0.349,0.364,0.361,0.316,0.382,100,8345,100.28,14.8
2/6/24 18:10,0.315,0.349,0.364,0.361,0.316,0.382,100,8342,100.28,14.3
2/6/24 18:20,0.315,0.349,0.364,0.361,0.316,0.382,100,8338,100.29,13.4
2/6/24 18:30,0.315,0.349,0.364,0.361,0.316,0.382,100,8334,100.29,12.5
2/6/24 18:40,0.315,0.349,0.364,0.361,0.316,0.382,100,8336,100.29,11.7
2/6/24 18:50,0.314,0.349,0.364,0.361,0.316,0.382,100,8328,100.30,11.1
2/6/24 19:00,0.314,0.349,0.364,0.361,0.316,0.382,100,8329,100.30,10.7
2/6/24 19:10,0.313,0.349,0.364,0.361,0.316,0.382,100,8327,100.31,10.3
2/6/24 19:20,0.313,0.349,0.364,0.361,0.316,0.382,100,8321,100.32,10.0
2/6/24 19:30,0.313,0.349,0.364,0.361,0.316,0.382,100,8326,100.32,9.8
2/6/24 19:40,0.313,0.349,0.364,0.361,0.316,0.382,100,8327,100.33,9.6
2/6/24 19:50,0.313,0.349,0.364,0.361,0.316,0.382,100,8323,100.34,9.3
2/6/24 20:00,0.312,0.349,0.364,0.361,0.316,0.382,100,8323,100.34,8.9
2/6/24 20:10,0.312,0.349,0.364,0.361,0.316,0.382,100,8319,100.34,8.7
2/6/24 20:20,0.312,0.349,0.364,0.361,0.316,0.382,100,8318,100.35,8.5
2/6/24 20:30,0.312,0.349,0.364,0.361,0.316,0.382,100,8320,100.36,8.3
2/6/24 20:40,0.312,0.349,0.364,0.361,0.316,0.382,100,8319,100.37,7.8
2/6/24 20:50,0.312,0.349,0.364,0.361,0.316,0.382,100,8318,100.37,7.1
2/6/24 21:00,0.311,0.349,0.364,0.361,0.316,0.382,100,8319,100.36,6.5
2/6/24 21:10,0.311,0.349,0.364,0.361,0.316,0.382,100,8317,100.37,5.9
2/6/24 21:20,0.311,0.349,0.364,0.361,0.316,0.382,100,8314,100.38,5.8
2/6/24 21:30,0.311,0.349,0.364,0.361,0.316,0.382,100,8313,100.38,5.6
2/6/24 21:40,0.311,0.349,0.364,0.361,0.316,0.382,100,8313,100.39,5.3
2/6/24 21:50,0.310,0.349,0.364,0.361,0.316,0.382,100,8314,100.39,5.1
2/6/24 22:00,0.310,0.349,0.364,0.361,0.316,0.382,100,8311,100.39,4.9
2/6/24 22:10,0.310,0.349,0.364,0.361,0.316,0.382,100,8313,100.41,4.8
2/6/24 22:20,0.310,0.349,0.364,0.361,0.316,0.382,100,8310,100.41,4.4
2/6/24 22:30,0.310,0.349,0.364,0.361,0.316,0.382,100,8310,100.41,3.9
2/6/24 22:40,0.310,0.349,0.364,0.361,0.316,0.382,100,8311,100.42,3.6
2/6/24 22:50,0.310,0.349,0.364,0.361,0.316,0.382,100,8308,100.42,3.3
2/6/24 23:00,0.309,0.349,0.364,0.361,0.316,0.382,100,8308,100.42,3.1
2/6/24 23:10,0.309,0.349,0.364,0.361,0.316,0.382,100,8306,100.43,3.3
2/6/24 23:20,0.309,0.349,0.364,0.361,0.316,0.382,100,8308,100.44,3.4
2/6/24 23:30,0.309,0.349,0.364,0.361,0.316,0.382,100,8308,100.45,3.6
2/6/24 23:40,0.308,0.349,0.364,0.361,0.316,0.382,100,8307,100.46,3.9
2/6/24 23:50,0.307,0.349,0.364,0.361,0.316,0.382,100,8308,100.48,4.4
2/7/24 0:00,0.307,0.349,0.364,0.361,0.316,0.382,100,8308,100.49,5.2
2/7/24 0:10,0.307,0.349,0.364,0.361,0.316,0.382,100,8307,100.50,5.5
2/7/24 0:20,0.306,0.349,0.364,0.361,0.316,0.382,100,8308,100.50,5.6
2/7/24 0:30,0.306,0.349,0.364,0.361,0.316,0.382,100,8308,100.50,5.4
2/7/24 0:40,0.306,0.349,0.364,0.361,0.315,0.382,100,8308,100.52,5.1
2/7/24 0:50,0.306,0.349,0.364,0.361,0.315,0.382,100,8308,100.52,5.1
2/7/24 1:00,0.305,0.349,0.364,0.361,0.315,0.382,100,8303,100.53,5.0
2/7/24 1:10,0.305,0.349,0.364,0.361,0.315,0.382,100,8280,100.53,5.0
2/7/24 1:20,0.305,0.349,0.364,0.361,0.315,0.382,100,8289,100.52,4.9
2/7/24 1:30,0.305,0.349,0.364,0.361,0.315,0.382,100,8290,100.52,4.4
2/7/24 1:40,0.305,0.349,0.364,0.361,0.315,0.382,100,8292,100.53,3.8
2/7/24 1:50,0.304,0.349,0.364,0.361,0.315,0.382,100,8292,100.53,3.2
2/7/24 2:00,0.304,0.349,0.364,0.361,0.315,0.382,100,8294,100.53,3.0
2/7/24 2:10,0.304,0.349,0.364,0.361,0.316,0.382,100,8292,100.54,2.9
2/7/24 2:20,0.304,0.349,0.364,0.361,0.316,0.382,100,8291,100.54,2.7
2/7/24 2:30,0.303,0.349,0.364,0.361,0.316,0.383,100,8291,100.55,2.7
2/7/24 2:40,0.303,0.349,0.364,0.361,0.316,0.382,100,8292,100.55,2.6
2/7/24 2:50,0.303,0.349,0.364,0.361,0.316,0.382,100,8293,100.56,2.2
2/7/24 3:00,0.302,0.349,0.364,0.361,0.316,0.383,100,8290,100.56,2.0
2/7/24 3:10,0.302,0.349,0.364,0.361,0.316,0.383,100,8294,100.56,2.1
2/7/24 3:20,0.302,0.348,0.364,0.361,0.316,0.383,100,8290,100.57,2.5
2/7/24 3:30,0.302,0.348,0.364,0.361,0.316,0.383,100,8292,100.59,3.2
2/7/24 3:40,0.301,0.348,0.364,0.361,0.316,0.382,100,8296,100.58,3.7
2/7/24 3:50,0.301,0.348,0.364,0.361,0.316,0.382,100,8294,100.60,3.9
2/7/24 4:00,0.301,0.348,0.364,0.361,0.316,0.382,100,8293,100.60,4.0
2/7/24 4:10,0.301,0.348,0.364,0.361,0.316,0.382,100,8294,100.61,4.0
2/7/24 4:20,0.301,0.348,0.364,0.361,0.316,0.382,100,8292,100.59,3.6
2/7/24 4:30,0.301,0.348,0.364,0.361,0.316,0.383,100,8293,100.58,3.2
2/7/24 4:40,0.300,0.348,0.364,0.361,0.316,0.383,100,8290,100.58,2.9
2/7/24 4:50,0.300,0.348,0.364,0.361,0.316,0.383,100,8291,100.57,2.3
2/7/24 5:00,0.300,0.348,0.364,0.361,0.316,0.383,100,8291,100.57,1.9
2/7/24 5:10,0.300,0.348,0.364,0.361,0.316,0.383,100,8289,100.58,1.8
2/7/24 5:20,0.300,0.348,0.364,0.361,0.316,0.383,100,8289,100.57,1.7
2/7/24 5:30,0.300,0.348,0.364,0.361,0.316,0.383,100,8290,100.57,1.6
2/7/24 5:40,0.300,0.348,0.364,0.361,0.316,0.383,100,8286,100.57,1.6
2/7/24 5:50,0.300,0.348,0.364,0.361,0.316,0.383,100,8286,100.58,1.5
2/7/24 6:00,0.300,0.348,0.364,0.361,0.316,0.383,100,8288,100.58,1.3
2/7/24 6:10,0.300,0.348,0.364,0.361,0.316,0.383,100,8290,100.58,1.4
2/7/24 6:20,0.299,0.348,0.364,0.361,0.316,0.383,100,8286,100.59,1.6
2/7/24 6:30,0.299,0.348,0.364,0.361,0.316,0.383,100,8286,100.59,1.8
